"Participant" "TrialN" "ItemN" "Onset" "Determiner" "OldNew" "Agecat" "DO" "FixLoc" "FixationStart" "NOFIX" "DURPOSTDO3" "DISCARDONSET.D" "Perc_Dur" "DiscardTrial" "FixStart.rel" "DC" "DCC" "OC" "OCC" "AC" "ACC" "FixStart.rel.inv"
"P1245yo" 17 6 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 4591.1 0 1915.6 0 82.5689655172414 0 571.1 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00175100682892663
"P1245yo" 21 20 "Same" "AN" "N" "Four-Five" 4010 "TARGET" 4961.1 0 1379 0 59.1845493562232 0 951.1 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00105141415203449
"P1245yo" 23 18 "Same" "AN" "N" "Four-Five" 4020 "TARGET" 4426.7 0 1432.8 0 61.7586206896552 0 406.7 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.0024588148512417
"P1245yo" 25 16 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 4419.3 0 1899.1 0 81.8577586206897 0 399.3 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00250438266967192
"P1245yo" 28 13 "Different" "AN" "N" "Four-Five" 4020 "TARGET" 5145 0 1720.4 0 74.1551724137931 0 1125 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000888888888888889
"P1245yo" 30 11 "Different" "A" "N" "Four-Five" 4020 "TARGET" 4562.2 0 1911.2 0 82.3793103448276 0 542.2 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00184433788270011
"P1245yo" 32 9 "Same" "AN" "Y" "Four-Five" 4020 "TARGET" 5910.7 0 2086.7 0 89.9439655172414 0 1890.7 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00052890463849368
"P1245yo" 33 8 "Same" "AN" "N" "Four-Five" 4010 "TARGET" 4607.1 0 1066.5 0 45.7725321888412 0 597.1 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00167476134650812
"P1245yo" 35 6 "Same" "A" "N" "Four-Five" 4020 "TARGET" 4485.7 0 2153.3 0 92.8146551724138 0 465.7 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00214730513205927
"P1245yo" 37 4 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 5049.1 0 1490.9 0 64.2629310344828 0 1029.1 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000971722864639005
"P1245yo" 38 3 "Different" "AN" "Y" "Four-Five" 4010 "TARGET" 5753.8 0 1996.5 0 85.68669527897 0 1743.8 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000573460259204037
"P1245yo" 39 2 "Same" "A" "Y" "Four-Five" 4010 "TARGET" 4642.1 0 2096.3 0 89.9699570815451 0 632.1 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00158202816010125
"P1245yo" 40 1 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 6088 0 1151.8 0 49.6465517241379 0 2068 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000483558994197292
"P1345yo" 4 4 "Same" "A" "N" "Four-Five" 4020 "TARGET" 5876.2 0 2120 0 91.3793103448276 0 1856.2 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00053873505010236
"P1345yo" 5 5 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 4632.5 0 1796.7 0 77.1115879828326 0 622.5 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00160642570281125
"P1345yo" 8 8 "Same" "AN" "Y" "Four-Five" 4010 "TARGET" 5045.9 0 2163.3 0 92.8454935622318 0 1035.9 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00096534414518776
"P1345yo" 9 9 "Same" "AN" "N" "Four-Five" 4020 "TARGET" 4984.7 0 1386.8 0 59.7758620689655 0 964.7 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00103659168653467
"P1345yo" 10 10 "Same" "A" "N" "Four-Five" 4020 "TARGET" 4504.9 0 1701.9 0 73.3577586206897 0 484.9 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00206228088265622
"P1345yo" 11 11 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 4794.7 0 2153.3 0 92.8146551724138 0 774.7 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00129082225377566
"P1345yo" 12 12 "Same" "AN" "N" "Four-Five" 4010 "TARGET" 4814.7 0 2030 0 87.1244635193133 0 804.7 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00124269914253759
"P1345yo" 13 13 "Different" "AN" "Y" "Four-Five" 4020 "TARGET" 4620.5 0 1586.2 0 68.3706896551724 0 600.5 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00166527893422148
"P1345yo" 21 1 "Same" "A" "N" "Four-Five" 4020 "TARGET" 4317.4 0 1889.3 0 81.4353448275862 0 297.4 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00336247478143914
"P1345yo" 24 6 "Different" "A" "N" "Four-Five" 4020 "TARGET" 5827.3 0 1919.8 0 82.75 0 1807.3 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000553311569744923
"P1345yo" 27 18 "Different" "AN" "N" "Four-Five" 4020 "TARGET" 5757.9 0 1082 0 46.6379310344828 0 1737.9 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000575407100523621
"P1345yo" 28 14 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 4497.7 0 2008.8 0 86.5862068965517 0 477.7 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00209336403600586
"P1345yo" 30 10 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 4922.9 0 2053.4 0 88.5086206896552 0 902.9 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.0011075423634954
"P1345yo" 31 5 "Same" "AN" "N" "Four-Five" 4010 "TARGET" 4446.4 0 1902.8 0 81.6652360515021 0 436.4 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00229147571035747
"P1345yo" 33 19 "Same" "A" "Y" "Four-Five" 4010 "TARGET" 5188.5 0 1930.3 0 82.8454935622318 0 1178.5 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000848536274925753
"P1345yo" 36 20 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 5923 0 1250.2 0 53.656652360515 0 1913 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000522739153162572
"P143yo" 2 19 "Different" "A" "N" "Three" 4010 "TARGET" 4750 0 1333.2 0 57.2188841201717 0 740 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00135135135135135
"P143yo" 4 17 "Different" "AN" "N" "Three" 4010 "TARGET" 6162.6 0 1152.8 0 49.4763948497854 0 2152.6 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00046455449224194
"P143yo" 11 10 "Same" "A" "Y" "Three" 4020 "TARGET" 4462.3 0 1533 0 66.0775862068966 0 442.3 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00226090888537192
"P143yo" 13 8 "Same" "AN" "N" "Three" 4010 "TARGET" 4148.8 0 1924.6 0 82.6008583690987 0 138.8 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00720461095100864
"P143yo" 18 3 "Different" "AN" "Y" "Three" 4010 "TARGET" 4608 0 1632 0 70.0429184549356 0 598 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00167224080267559
"P143yo" 20 1 "Different" "A" "Y" "Three" 4020 "TARGET" 4868.4 0 1986.7 0 85.6336206896552 0 848.4 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00117868929750118
"P143yo" 21 7 "Same" "A" "N" "Three" 4020 "TARGET" 4815.2 0 2120.1 0 91.3836206896552 0 795.2 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00125754527162978
"P143yo" 23 11 "Same" "A" "N" "Three" 4020 "TARGET" 4168.7 0 2171.3 0 93.5905172413793 0 148.7 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00672494956287829
"P143yo" 25 20 "Different" "AN" "Y" "Three" 4010 "TARGET" 4329.1 0 1963.5 0 84.2703862660944 0 319.1 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00313381385145722
"P143yo" 26 3 "Same" "AN" "N" "Three" 4010 "TARGET" 4382.9 0 2163.2 0 92.8412017167382 0 372.9 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.0026816840976133
"P143yo" 28 19 "Same" "A" "N" "Three" 4010 "TARGET" 5895.5 0 2063.4 0 88.5579399141631 0 1885.5 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000530363298859719
"P143yo" 31 10 "Different" "A" "N" "Three" 4020 "TARGET" 5782.3 0 1953.6 0 84.2068965517241 0 1762.3 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000567440276910855
"P143yo" 33 14 "Different" "A" "N" "Three" 4020 "TARGET" 5708.2 0 1820.5 0 78.4698275862069 0 1688.2 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000592346878331951
"P143yo" 35 16 "Same" "A" "Y" "Three" 4020 "TARGET" 4485.9 0 1853.4 0 79.8879310344828 0 465.9 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00214638334406525
"P143yo" 36 8 "Different" "AN" "Y" "Three" 4010 "TARGET" 4724 0 1549.3 0 66.4935622317597 0 714 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00140056022408964
"P143yo" 37 6 "Different" "A" "Y" "Three" 4020 "TARGET" 5395.5 0 1620.1 0 69.8318965517241 0 1375.5 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000727008360596147
"P143yo" 38 15 "Same" "AN" "Y" "Three" 4020 "TARGET" 5184.8 0 1020.3 0 43.9784482758621 0 1164.8 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000858516483516483
"P143yo" 39 2 "Different" "A" "Y" "Three" 4010 "TARGET" 4807.5 0 1132.6 0 48.6094420600858 0 797.5 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00125391849529781
"P1445yo" 1 20 "Same" "AN" "N" "Four-Five" 4010 "TARGET" 4570.8 0 1535.8 0 65.9141630901288 0 560.8 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00178316690442225
"P1445yo" 4 17 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 6112.4 0 2163.3 0 92.8454935622318 0 2102.4 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000475646879756469
"P1445yo" 5 16 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 5653.1 0 2086.7 0 89.9439655172414 0 1633.1 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000612332374012614
"P1445yo" 7 14 "Same" "A" "N" "Four-Five" 4020 "TARGET" 4802.6 0 1404.1 0 60.5215517241379 0 782.6 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00127779197546639
"P1445yo" 8 13 "Different" "AN" "N" "Four-Five" 4020 "TARGET" 5027.6 0 2045.8 0 88.1810344827586 0 1007.6 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000992457324335053
"P1445yo" 9 12 "Same" "AN" "Y" "Four-Five" 4010 "TARGET" 4298.6 0 1866.8 0 80.1201716738197 0 288.6 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00346500346500346
"P1445yo" 10 11 "Different" "A" "N" "Four-Five" 4020 "TARGET" 4838 0 1853.5 0 79.8922413793103 0 818 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00122249388753056
"P1445yo" 11 10 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 5678.3 0 2058.3 0 88.7198275862069 0 1658.3 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000603027196526563
"P1445yo" 14 7 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 5175.7 0 1986.8 0 85.6379310344828 0 1155.7 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000865276455827637
"P1445yo" 15 6 "Same" "A" "N" "Four-Five" 4020 "TARGET" 4286.6 0 1920 0 82.7586206896552 0 266.6 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.0037509377344336
"P1445yo" 17 4 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 5932.2 0 2053.5 0 88.5129310344828 0 1912.2 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000522957849597323
"P1445yo" 18 3 "Different" "AN" "Y" "Four-Five" 4010 "TARGET" 5846.2 0 1929.9 0 82.8283261802575 0 1836.2 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000544602984424355
"P1445yo" 21 7 "Same" "A" "N" "Four-Five" 4020 "TARGET" 5042.7 0 1786.7 0 77.0129310344828 0 1022.7 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000977803852547179
"P1445yo" 22 4 "Different" "A" "N" "Four-Five" 4020 "TARGET" 5376.4 0 1730.5 0 74.5905172413793 0 1356.4 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000737245650250664
"P1445yo" 27 12 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 6021.9 0 2096.5 0 89.9785407725322 0 2011.9 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000497042596550524
"P1445yo" 28 19 "Same" "A" "N" "Four-Five" 4010 "TARGET" 5445.5 0 1266.6 0 54.3605150214592 0 1435.5 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000696621386276559
"P1445yo" 29 9 "Different" "AN" "N" "Four-Five" 4020 "TARGET" 5771 0 969 0 41.7672413793104 0 1751 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000571102227298686
"P1445yo" 31 10 "Different" "A" "N" "Four-Five" 4020 "TARGET" 5622.5 0 1217.6 0 52.4827586206897 0 1602.5 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00062402496099844
"P1445yo" 35 16 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 5458.8 0 1872 0 80.6896551724138 0 1438.8 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000695023630803447
"P1445yo" 36 8 "Different" "AN" "Y" "Four-Five" 4010 "TARGET" 4764.2 0 1996.7 0 85.6952789699571 0 754.2 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.0013259082471493
"P1445yo" 37 6 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 6217.6 0 2022.2 0 87.1637931034483 0 2197.6 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000455041863851474
"P1445yo" 39 2 "Different" "A" "Y" "Four-Five" 4010 "TARGET" 5760.6 0 1930.2 0 82.8412017167382 0 1750.6 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000571232720210213
"P1445yo" 40 1 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 4848.8 0 1953.3 0 84.1939655172414 0 828.8 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00120656370656371
"P153yo" 2 2 "Different" "A" "N" "Three" 4010 "TARGET" 6308.7 0 1163.5 0 49.9356223175966 0 2298.7 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000435028494366381
"P153yo" 3 15 "Same" "AN" "N" "Three" 4020 "TARGET" 4554.5 0 1986.5 0 85.625 0 534.5 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00187090739008419
"P153yo" 6 16 "Same" "A" "N" "Three" 4020 "TARGET" 4355.8 0 1320 0 56.8965517241379 0 335.8 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00297796307325789
"P153yo" 9 13 "Same" "AN" "N" "Three" 4020 "TARGET" 4616.8 0 1356.6 0 58.4741379310345 0 596.8 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00167560321715818
"P153yo" 10 10 "Different" "A" "Y" "Three" 4020 "TARGET" 4155.4 0 1884.7 0 81.2370689655173 0 135.4 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00738552437223045
"P153yo" 13 19 "Same" "A" "Y" "Three" 4010 "TARGET" 4439.8 0 1963.4 0 84.2660944206009 0 429.8 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00232666356444858
"P153yo" 14 12 "Different" "AN" "Y" "Three" 4010 "TARGET" 5178.6 0 1963.4 0 84.2660944206009 0 1168.6 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000855724798904672
"P153yo" 15 3 "Same" "AN" "Y" "Three" 4010 "TARGET" 4769.6 0 1830.1 0 78.5450643776824 0 759.6 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00131648235913639
"P153yo" 16 20 "Different" "AN" "N" "Three" 4010 "TARGET" 5291.5 0 1863.5 0 79.9785407725322 0 1281.5 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000780335544284042
"P153yo" 19 4 "Different" "A" "Y" "Three" 4020 "TARGET" 4440.3 0 1866.2 0 80.4396551724138 0 420.3 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00237925291458482
"P153yo" 21 1 "Different" "A" "N" "Three" 4020 "TARGET" 4707.1 0 1953.4 0 84.198275862069 0 687.1 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.0014553922282055
"P153yo" 22 2 "Same" "A" "N" "Three" 4010 "TARGET" 4693.5 0 1413.2 0 60.6523605150215 0 683.5 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00146305779078274
"P153yo" 23 3 "Different" "AN" "N" "Three" 4010 "TARGET" 4286.4 0 1887.2 0 80.9957081545064 0 276.4 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00361794500723589
"P153yo" 29 9 "Same" "AN" "N" "Three" 4020 "TARGET" 4240.5 0 2119.5 0 91.3577586206897 0 220.5 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00453514739229025
"P153yo" 33 13 "Different" "AN" "Y" "Three" 4020 "TARGET" 5891.6 0 1148.2 0 49.4913793103448 0 1871.6 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000534302201325069
"P153yo" 36 16 "Different" "A" "N" "Three" 4020 "TARGET" 5811 0 2028.8 0 87.448275862069 0 1791 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000558347292015634
"P153yo" 37 17 "Different" "AN" "Y" "Three" 4010 "TARGET" 5066.4 0 1140.3 0 48.9399141630901 0 1056.4 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000946611132146914
"P153yo" 40 20 "Same" "AN" "Y" "Three" 4010 "TARGET" 6035.2 0 1338.3 0 57.4377682403434 0 2025.2 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000493778392257555
"P1545yo" 1 1 "Same" "A" "N" "Four-Five" 4020 "TARGET" 4341 0 1886.8 0 81.3275862068965 0 321 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00311526479750779
"P1545yo" 2 2 "Different" "A" "N" "Four-Five" 4010 "TARGET" 4125.1 0 1448.7 0 62.175965665236 0 115.1 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00868809730668981
"P1545yo" 3 15 "Same" "AN" "N" "Four-Five" 4020 "TARGET" 4566.2 0 1879.5 0 81.0129310344828 0 546.2 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.0018308311973636
"P1545yo" 5 8 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 4492.6 0 1714.3 0 73.5751072961373 0 482.6 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00207210940737671
"P1545yo" 6 16 "Same" "A" "N" "Four-Five" 4020 "TARGET" 4197.7 0 1986.6 0 85.6293103448276 0 177.7 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00562746201463141
"P1545yo" 7 18 "Different" "AN" "N" "Four-Five" 4020 "TARGET" 4986.2 0 1632.8 0 70.3793103448276 0 966.2 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00103498240529911
"P1545yo" 11 5 "Same" "AN" "N" "Four-Five" 4010 "TARGET" 5237.5 0 1736 0 74.5064377682404 0 1227.5 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000814663951120163
"P1545yo" 12 9 "Different" "AN" "Y" "Four-Five" 4020 "TARGET" 5092.1 0 1781.1 0 76.7715517241379 0 1072.1 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000932748810745266
"P1545yo" 13 19 "Same" "A" "Y" "Four-Five" 4010 "TARGET" 4960.6 0 1379.4 0 59.2017167381974 0 950.6 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00105196717862403
"P1545yo" 15 3 "Same" "AN" "Y" "Four-Five" 4010 "TARGET" 4723.5 0 1380 0 59.2274678111588 0 713.5 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00140154169586545
"P1545yo" 16 20 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 5911.7 0 1896.8 0 81.4077253218884 0 1901.7 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000525845296313825
"P1545yo" 17 17 "Same" "AN" "Y" "Four-Five" 4010 "TARGET" 4633.8 0 1796.8 0 77.1158798283262 0 623.8 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00160307790958641
"P1545yo" 19 4 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 4742.5 0 1055.7 0 45.5043103448276 0 722.5 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.0013840830449827
"P1545yo" 20 7 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 5765.1 0 1808.1 0 77.9353448275862 0 1745.1 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000573033064007793
"P1545yo" 21 1 "Different" "A" "N" "Four-Five" 4020 "TARGET" 5210.4 0 963 0 41.5086206896552 0 1190.4 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00084005376344086
"P1545yo" 23 3 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 4930.6 0 1896.6 0 81.3991416309013 0 920.6 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00108624809906583
"P1545yo" 24 4 "Same" "A" "N" "Four-Five" 4020 "TARGET" 5484.1 0 1053.4 0 45.4051724137931 0 1464.1 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000683013455365071
"P1545yo" 25 5 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 5323 0 950.4 0 40.7896995708154 0 1313 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000761614623000762
"P1545yo" 27 7 "Different" "A" "N" "Four-Five" 4020 "TARGET" 5798.9 0 2045.5 0 88.1681034482759 0 1778.9 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000562145145876665
"P1545yo" 30 10 "Same" "A" "N" "Four-Five" 4020 "TARGET" 4397.9 0 1886.6 0 81.3189655172414 0 377.9 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00264620269912676
"P1545yo" 31 11 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 4352.7 0 1654.2 0 71.301724137931 0 332.7 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00300571085061617
"P1545yo" 34 14 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 4634.1 0 1172.7 0 50.5474137931034 0 614.1 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00162839928350431
"P1545yo" 37 17 "Different" "AN" "Y" "Four-Five" 4010 "TARGET" 4892.3 0 1896.8 0 81.4077253218884 0 882.3 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00113340133741358
"P1545yo" 39 19 "Different" "A" "Y" "Four-Five" 4010 "TARGET" 4201.1 0 1972.2 0 84.6437768240343 0 191.1 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00523286237571951
"P1545yo" 40 20 "Same" "AN" "Y" "Four-Five" 4010 "TARGET" 4205.8 0 1101.2 0 47.2618025751073 0 195.8 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00510725229826353
"P163yo" 2 4 "Different" "A" "N" "Three" 4020 "TARGET" 5235.2 0 1915.1 0 82.5474137931034 0 1215.2 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000822909809084924
"P163yo" 8 19 "Same" "A" "N" "Three" 4010 "TARGET" 5913.4 0 1930 0 82.832618025751 0 1903.4 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000525375643585163
"P163yo" 9 9 "Different" "AN" "N" "Three" 4020 "TARGET" 4184.3 0 1966.5 0 84.7629310344828 0 164.3 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00608642726719415
"P163yo" 11 10 "Different" "A" "N" "Three" 4020 "TARGET" 6210.1 0 1953.3 0 84.1939655172414 0 2190.1 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000456600155244053
"P163yo" 12 13 "Same" "AN" "Y" "Three" 4020 "TARGET" 5189.1 0 2053.6 0 88.5172413793103 0 1169.1 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000855358823026259
"P163yo" 13 14 "Different" "A" "N" "Three" 4020 "TARGET" 5927.8 0 2020 0 87.0689655172414 0 1907.8 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000524163958486214
"P163yo" 17 6 "Different" "A" "Y" "Three" 4020 "TARGET" 5818.9 0 1354.4 0 58.3793103448276 0 1798.9 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000555895269331258
